"PERIODO","NOMBRE_FACULTAD","NOMBRE_PROGRAMA","JORNADA","MODALIDAD","NOMBRE_SEDE","ORIGEN_GEOGRAFICO","FECHA_NACIMIENTO","GENERO","ESTRATO","NOMBRE_ESTADO"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA","EXTENDIDA","PRESENCIAL","TUNJA","SAN ANTERO","17-Apr-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","ARTES PLÁSTICAS Y VISUALES","EXTENDIDA","PRESENCIAL","TUNJA","ARMENIA","14-Oct-95","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","MAESTRIA EN LINGUISTICA","OTRA","PRESENCIAL","TUNJA","DUITAMA","20-Jan-94","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","CHITARAQUE","30-Apr-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","AQUITANIA","29-Jun-94","M","SIN INFORMACION","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","BOGOTA D.E","15-Feb-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS","DIURNA","PRESENCIAL","TUNJA","SAN JOSÉ DEL GUAVIARE","23-May-97","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA","EXTENDIDA","PRESENCIAL","TUNJA","DUITAMA","3-Sep-99","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","9-Jul-96","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","SOGAMOSO","23-Feb-97","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","MAESTRIA EN PATRIMONIO CULTURAL","OTRA","PRESENCIAL","TUNJA","VILLAVICENCIO","1-Oct-82","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","23-Sep-97","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","MONIQUIRÁ","1-May-92","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA","DIURNA","PRESENCIAL","TUNJA","CÓMBITA","5-Sep-94","F","SIN INFORMACION","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN ARTES PLASTICAS","DIURNA","PRESENCIAL","TUNJA","DUITAMA","16-Jan-93","M","SIN INFORMACION","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","ARTES PLÁSTICAS Y VISUALES","EXTENDIDA","PRESENCIAL","TUNJA","BOGOTA D.E","9-Jul-99","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","SOGAMOSO","8-Sep-90","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","VILLAVICENCIO","9-Mar-98","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","DUITAMA","3-May-06","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES","EXTENDIDA","PRESENCIAL","TUNJA","DUITAMA","27-Nov-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN EDUCACION","OTRA","PRESENCIAL","TUNJA","SAMACÁ","28-Feb-71","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","DOCTORADO EN HISTORIA","OTRA","PRESENCIAL","TUNJA","GARAGOA","22-Nov-84","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","DOCTORADO EN LENGUAJE Y CULTURA","DIURNA","PRESENCIAL","TUNJA","FLORENCIA","5-Sep-78","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","DOCTORADO EN LENGUAJE Y CULTURA","DIURNA","PRESENCIAL","TUNJA","LA MESA","5-May-65","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","DOCTORADO EN LENGUAJE Y CULTURA","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","16-Jun-88","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","SOGAMOSO","6-Jan-96","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","BUCARAMANGA","16-Nov-85","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","MAESTRIA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","SUTATENZA","11-Sep-84","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","MONIQUIRÁ","1-May-92","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","CHITARAQUE","30-Apr-01","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MUSICA","DIURNA","PRESENCIAL","TUNJA","SIACHOQUE","1-Jan-99","M","3","PERDIO CUPO A130/98 ART. 80 LIT. A"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN FILOSOFIA","EXTENDIDA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","3-Dec-03","M","3","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN INFANTIL","EXTENDIDA","PRESENCIAL","TUNJA","BARBOSA","6-May-99","F","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","DOCTORADO EN HISTORIA","OTRA","PRESENCIAL","TUNJA","VILLAPINZÓN","20-Oct-91","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","MAESTRÍA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","22-Oct-00","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS","DIURNA","PRESENCIAL","TUNJA","BOGOTA D.E","9-Dec-93","F","SIN INFORMACION","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","DUITAMA","19-Jan-06","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","DUITAMA","15-May-06","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MUSICA","DIURNA","PRESENCIAL","TUNJA","CHOCONTÁ","10-Dec-03","M","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN FILOSOFIA","EXTENDIDA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","22-Apr-03","M","4","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","LICENCIATURA EN FILOSOFIA","EXTENDIDA","PRESENCIAL","TUNJA","SAN GIL","21-Apr-98","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","MAESTRÍA EN LINGÜÍSTICA","OTRA","PRESENCIAL","TUNJA","BUCARAMANGA","11-Mar-86","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"SEGUNDO SEMESTRE DE 2024","CIENCIAS DE LA EDUCACION","MAESTRÍA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","LA BELLEZA","11-Apr-99","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES","EXTENDIDA","PRESENCIAL","TUNJA","OCAÑA","15-Nov-03","F","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES","EXTENDIDA","PRESENCIAL","TUNJA","CHIQUINQUIRÁ","11-Oct-05","F","3","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","MAESTRÍA EN LINGÜÍSTICA","OTRA","PRESENCIAL","TUNJA","SOGAMOSO","15-Feb-99","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","DOCTORADO EN CIENCIAS DE LA EDUCACIÓN","OTRA","PRESENCIAL","TUNJA","BELÉN","31-Mar-68","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE DE 2025","CIENCIAS DE LA EDUCACION","MAESTRÍA EN LITERATURA","OTRA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","16-Feb-73","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","SABANA DE TORRES","26-Apr-92","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","14-Dec-99","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES","DIURNA","PRESENCIAL","TUNJA","DUITAMA","2-Nov-98","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION PREESCOLAR","DIURNA","PRESENCIAL","TUNJA","ALBÁN","21-May-95","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION PREESCOLAR","DIURNA","PRESENCIAL","TUNJA","DUITAMA","20-Jun-98","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION PREESCOLAR","DIURNA","PRESENCIAL","TUNJA","GARAGOA","24-Apr-94","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN FILOSOFIA","OTRA","PRESENCIAL","TUNJA","SOGAMOSO","25-Apr-92","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS","DIURNA","PRESENCIAL","TUNJA","DUITAMA","12-Jun-95","F","1","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS","DIURNA","PRESENCIAL","TUNJA","CHIQUINQUIRÁ","27-Oct-94","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS","DIURNA","PRESENCIAL","TUNJA","GARAGOA","21-Dec-94","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMATICA Y TECNOLOGIA","NOCTURNA","PRESENCIAL","TUNJA","PAZ DE ARIPORO","1-Mar-92","M","1","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","PAZ DE ARIPORO","28-Sep-00","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","DUITAMA","29-Jun-95","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","FUSAGASUGÁ","6-Sep-94","M","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","AQUITANIA","1-May-00","M","1","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES","DIURNA","PRESENCIAL","TUNJA","DUITAMA","2-Jul-98","M","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS","DIURNA","PRESENCIAL","TUNJA","DUITAMA","5-Feb-94","F","1","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS","DIURNA","PRESENCIAL","TUNJA","YOPAL","2-Sep-92","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","BARBOSA","6-Sep-98","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","CHITA","7-May-98","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","GRANADA","19-Jun-99","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","SOGAMOSO","2-Aug-99","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS","DIURNA","PRESENCIAL","TUNJA","SANTA ROSA DE VITERBO","16-May-95","M","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LENGUAS EXTRANJERAS","DIURNA","PRESENCIAL","TUNJA","YOPAL","3-Sep-92","F","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMATICA Y TECNOLOGIA","NOCTURNA","PRESENCIAL","TUNJA","SIMIJACA","18-Jul-97","M","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","DUITAMA","27-Apr-02","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","TOCA","7-Jan-99","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","CHISCAS","5-May-02","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","CHAPARRAL","29-May-98","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","MIRAFLORES","17-May-00","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","PAIPA","7-May-95","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","AGUAZUL","18-Apr-95","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","DUITAMA","20-May-00","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","23-Mar-98","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","TURMEQUÉ","22-Nov-00","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","YOPAL","24-Nov-98","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","7-May-98","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN CIENCIAS SOCIALES","DIURNA","PRESENCIAL","TUNJA","DUITAMA","3-Apr-97","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION INFANTIL","EXTENDIDA","PRESENCIAL","TUNJA","BOGOTA D.E","20-Jan-02","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION INFANTIL","EXTENDIDA","PRESENCIAL","TUNJA","SAN JOSÉ DEL GUAVIARE","7-May-03","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","FIRAVITOBA","7-Feb-03","F","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","NOCTURNA","PRESENCIAL","TUNJA","EL CASTILLO","4-Jul-99","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA","DIURNA","PRESENCIAL","TUNJA","PAZ DE ARIPORO","24-May-99","F","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MUSICA","DIURNA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","18-Oct-03","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMÁTICA","DIURNA","PRESENCIAL","TUNJA","PANQUEBA","1-Jan-04","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN INFORMÁTICA","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","30-Nov-00","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","ARTES PLÁSTICAS Y VISUALES","EXTENDIDA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","28-Dec-00","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","CHIQUINQUIRÁ","17-May-03","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","BUCARAMANGA","18-May-98","F","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN MATEMATICAS","DIURNA","PRESENCIAL","TUNJA","QUÍPAMA","22-Dec-98","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","14-Feb-01","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN ARTES PLASTICAS","DIURNA","PRESENCIAL","TUNJA","BOGOTÁ D.C.","9-Sep-99","F","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","CIENCIAS DE LA EDUCACION","LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA","EXTENDIDA","PRESENCIAL","TUNJA","SOGAMOSO","7-Apr-00","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL","DIURNA","PRESENCIAL","TUNJA","SOGAMOSO","9-Feb-99","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","PAIPA","11-Sep-97","M","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2023","CIENCIAS DE LA EDUCACION","LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE","DIURNA","PRESENCIAL","TUNJA","SAN GIL","6-Nov-97","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
